gênero,artista,música,letra
Pop Rock Nacional,Rita Lee,Coisas da Vida,"Quando a Lua apareceu Ninguém sonhava mais do que eu Já era tarde Mas a noite é uma criança distraída Depois que eu envelhecer Ninguém precisa mais me dizer Como é estranho ser humano Nessas horas de partida É o fim da picada Depois da estrada, começa uma grande avenida No fim da avenida Existe uma chance, uma sorte, uma nova saída São coisas da vida E a gente se olha e não sabe se vai ou se fica Qual é a moral? Qual vai ser o final Dessa história? Eu não tenho nada pra dizer Por isso eu digo Eu não tenho muito o que perder Por isso jogo Eu não tenho hora pra morrer Por isso sonho Ah, são coisas da vida E a gente se olha e não sabe se vai ou se fica Ah, são coisas da vida E a gente se olha e não sabe se vai ou se fica Ah, são coisas da vida E a gente se olha e não sabe se vai ou se fica Ah, são coisas da vida E a gente se olha e não sabe se vai ou se fica"
Pop Rock Nacional,Rita Lee,Desculpe o Auê,"Desculpe o auê Eu não queria magoar você Foi ciúme, sim Fiz greve de fome Guerrilhas, motim, perdi a cabeça Esqueça Desculpe o auê Eu não queria magoar você Foi ciúme, sim Fiz greve de fome Guerrilhas, motim, perdi a cabeça Esqueça Da próxima vez eu me mando Que se dane meu jeito inseguro Nosso amor vale tanto Por você vou roubar os anéis de Saturno Da próxima vez eu me mando Que se dane meu jeito inseguro Nosso amor vale tanto Por você vou roubar os anéis de Saturno"
Pop Rock Nacional,Rita Lee,Mutante,"Juro que não vai doer se um dia eu roubar O seu anel de brilhantes Afinal de contas dei meu coração E você pôs na estante Como um troféu No meio da bugiganga Você me deixou de tanga Ai de mim, que sou romântica Kiss, baby, kiss me, baby, kiss me Pena que você não me kiss Não me suicidei por um triz Ai de mim que sou assim Quando eu me sinto um pouco rejeitada Me dá um nó na garganta Choro até secar a alma de toda mágoa Depois eu passo pra outra Como mutante No fundo sempre sozinho Seguindo o meu caminho Ai de mim que sou romântica Kiss, baby, kiss me, baby, kiss me Pena que você não me kiss Não me suicidei por um triz Ai de mim que sou assim Como mutante No fundo sempre sozinho Seguindo o meu caminho Ai de mim que sou romântica Mutante No fundo sempre sozinho Seguindo o meu caminho Ai de mim que sou assim"
Pop Rock Nacional,Rita Lee,Caso Sério,"Eu fico pensando em nós dois Cada um na sua Perdidos na cidade nua Empapuçados de amor Numa noite de verão Ai! Que coisa boa À meia-luz, a sós, à toa Você e eu somos um caso sério Ao som de um bolero Dose dupla Românticos de cuba-libre Misto-quente Sanduíche de gente Eu fico pensando em nós dois Cada um na sua Perdidos na cidade nua Empapuçados de amor Numa noite de verão Ai! Que coisa boa À meia-luz, a sós, à toa Você e eu somos um caso sério Ao som de um bolero Dose dupla Românticos de cuba-libre Misto-quente (quente, quente, quente, quente) Sanduíche de gente Você e eu somos um caso sério Ao som de um bolero Dose dupla Românticos de cuba-libre Misto-quente (quente) Sanduíche de gente"
Pop Rock Nacional,Rita Lee,Pagu (part. Zélia Duncan),"Mexo, remexo na inquisição Só quem já morreu na fogueira Sabe o que é ser carvão Hum! Hum! Eu sou pau pra toda obra Deus dá asas à minha cobra Hum! Hum! Hum! Hum! Minha força não é bruta Não sou freira, nem sou puta Porque nem toda feiticeira é corcunda Nem toda brasileira é bunda Meu peito não é de silicone Sou mais macho que muito homem Nem toda feiticeira é corcunda Nem toda brasileira é bunda Meu peito não é de silicone Sou mais macho que muito homem Ratatá! Ratatá! Ratatá! Taratá! Taratá! Sou rainha do meu tanque Sou Pagu indignada no palanque Hanhan! Ah! Hanran! Fama de porra louca, tudo bem! Minha mãe é Maria Ninguém Hanhan! Ah! Hanran! Não sou atriz, modelo, dançarina Meu buraco é mais em cima Porque nem toda feiticeira é corcunda Nem toda brasileira é bunda Meu peito não é de silicone Sou mais macho que muito homem Nem toda feiticeira é corcunda Nem toda brasileira é bunda Meu peito não é de silicone Sou mais macho que muito homem Nem toda feiticeira é corcunda Nem toda brasileira é bunda Meu peito não é de silicone Sou mais macho que muito homem Ratatá! Ratatatá Hi! Ratatá Taratá! Taratá!"
Pop Rock Nacional,Rita Lee,Esse Tal de Roque Enrow,"Ela nem vem mais pra casa, doutor Ela odeia meus vestidos Minha filha é um caso sério, doutor Ela agora está vivendo com esse tal de Roque enrow, roque enrow Roque en Ela não fala comigo, doutor Quando ele está por perto É um menino tão sabido, doutor Ele quer modificar o mundo, esse tal de Roque enrow, roque enrow Roque en Quem é ele? Quem é ele? Esse tal de roque enrow Uma mosca, um mistério Uma moda que passou Ele, quem é ele? Isso ninguém nunca falou Ela não quer ser tratada, doutor E não pensa no futuro E minha filha está solteira, doutor Ela agora está lá na sala com esse tal de Roque enrow, roque enrow Roque en Eu procuro estar por dentro, doutor Dessa nova geração Mas minha filha não me leva a sério, doutor Ela fica cheia de mistério com esse tal de Roque enrow, roque enrow Roque en Quem é ele? Quem é ele? Esse tal de roque enrow Um planeta, um deserto Uma bomba que estourou Ele, quem é ele? Isso ninguém nunca falou Ela dança o dia inteiro, doutor E só estuda pra passar E já fuma com essa idade, doutor Desconfio que não há mais cura pra esse tal de Roque enrow, roque enrow Roque enrow, roque enrow"
Pop Rock Nacional,Cassia Eller,Malandragem,"Quem sabe eu ainda sou uma garotinha Esperando o ônibus da escola, sozinha Cansada com minhas meias três quartos Rezando baixo pelos cantos Por ser uma menina má Quem sabe o príncipe virou um chato Que vive dando no meu saco Quem sabe a vida é não sonhar Eu só peço a Deus Um pouco de malandragem Pois sou criança E não conheço a verdade Eu sou poeta e não aprendi a amar Eu sou poeta e não aprendi a amar Bobeira é não viver a realidade E eu ainda tenho uma tarde inteira Eu ando nas ruas Eu troco um cheque Mudo uma planta de lugar Dirijo meu carro Tomo o meu pileque E ainda tenho tempo pra cantar Eu só peço a Deus Um pouco de malandragem Pois sou criança E não conheço a verdade Eu sou poeta e não aprendi a amar Eu sou poeta e não aprendi a amar Eu ando nas ruas Eu troco um cheque Mudo uma planta de lugar Dirijo meu carro Tomo o meu pileque E ainda tenho tempo pra cantar Eu só peço a Deus Um pouco de malandragem Pois sou criança E não conheço a verdade Eu sou poeta e não aprendi a amar Eu sou poeta e não aprendi a amar Quem sabe eu ainda sou uma garotinha!"
Pop Rock Nacional,Cassia Eller,O Segundo Sol,"Quando o segundo Sol chegar Para realinhar as órbitas dos planetas Derrubando com assombro exemplar O que os astrônomos diriam se tratar De um outro cometa Quando o segundo Sol chegar Para realinhar as órbitas dos planetas Derrubando com assombro exemplar O que os astrônomos diriam se tratar De um outro cometa Não digo que não me surpreendi Antes que eu visse, você disse, e eu não pude acreditar Mas você pode ter certeza De que seu telefone irá tocar Em sua nova casa que abriga agora a trilha Incluída nessa minha conversão Eu só queria te contar Que eu fui lá fora e vi dois Sóis num dia E a vida que ardia sem explicação Quando o segundo Sol chegar Para realinhar as órbitas dos planetas Derrubando com assombro exemplar O que os astrônomos diriam se tratar De um outro cometa Não digo que não me surpreendi Antes que eu visse, você disse, e eu não pude acreditar Mas você pode ter certeza De que seu telefone irá tocar Em sua nova casa que abriga agora a trilha Incluída nessa minha conversão Eu só queria te contar Que eu fui lá fora e vi dois Sóis num dia E a vida que ardia sem explicação Seu telefone irá tocar Em sua nova casa que abriga agora a trilha Incluída nessa minha conversão Eu só queria te contar Que eu fui lá fora e vi dois Sóis num dia E a vida que ardia sem explicação Explicação Não tem explicação Explicação, não Não tem explicação Explicação, não tem Não tem explicação Explicação, não tem Explicação, não tem, não tem"
Pop Rock Nacional,Cassia Eller,Por Enquanto,"Mudaram as estações Nada mudou Mas eu sei que alguma coisa aconteceu Tá tudo assim, tão diferente Se lembra quando a gente Chegou um dia a acreditar Que tudo era pra sempre Sem saber que o pra sempre sempre acaba? Mas nada vai conseguir mudar O que ficou Quando penso em alguém, só penso em você E aí, então, estamos bem Mesmo com tantos motivos Pra deixar tudo como está Nem desistir, nem tentar, agora tanto faz Estamos indo de volta pra casa Mesmo com tantos motivos Pra deixar tudo como está Nem desistir, nem tentar, agora tanto faz Estamos indo de volta pra casa"
Pop Rock Nacional,Cassia Eller,Palavras Ao Vento,"Ando por aí querendo te encontrar Em cada esquina, paro em cada olhar Deixo a tristeza e trago a esperança em seu lugar Que o nosso amor pra sempre viva, minha dádiva Quero poder jurar que essa paixão jamais será Palavras apenas Palavras pequenas Palavras Ando por aí querendo te encontrar Em cada esquina, paro em cada olhar Deixo a tristeza e trago a esperança em seu lugar Que o nosso amor pra sempre viva, minha dádiva Quero poder jurar que essa paixão jamais será Palavras apenas Palavras pequenas Palavras, momento Palavras, palavras Palavras, palavras Palavras ao vento Ando por aí querendo te encontrar Em cada esquina, paro em cada olhar Deixo a tristeza e trago a esperança em seu lugar Que o nosso amor pra sempre viva, minha dádiva Quero poder jurar que essa paixão jamais será Palavras apenas Palavras pequenas Palavras, momento Palavras, palavras Palavras, palavras Palavras ao vento Palavras apenas, apenas Palavras pequenas Palavras"
Pop Rock Nacional,Cassia Eller,Luz Dos Olhos,"Ponho os meus olhos em você Se você está Dona dos meus olhos é você Avião no ar Dia pra esses olhos, sem te ver É como o chão do mar Liga o rádio a pilha, a TV Só pra você escutar A nova música que eu fiz agora Lá fora, a rua vazia chora Os meus olhos vidram ao te ver São dois fãs, um par Pus nos olhos vidros pra poder Melhor te enxergar Luz dos olhos, para anoitecer É só você se afastar Pinta os lábios para escrever A tua boca em mim Que a nossa música eu fiz agora Lá fora, a Lua irradia a glória Porque eu te chamo Eu te peço: Vem Diga que você me quer Porque eu te quero também Faço as pazes lembrando Passo as tardes tentando lhe telefonar Cartazes te procurando Aeronaves seguem pousando Sem você desembarcar Pra eu te dar a mão nessa hora Levar as malas pro Fusca lá fora E eu vou guiando Eu te espero, vem Siga aonde vão meus pés Porque eu te sigo também Eu te amo, oh Eu te peço: Vem, vem, vem Diga que você me quer Porque eu te quero também"
Pop Rock Nacional,Cassia Eller,All Star,"Estranho seria se eu não me apaixonasse por você O sal viria doce para os novos lábios Colombo procurou as Índias, mas a terra avisto em você O som que eu ouço são as gírias do seu vocabulário Estranho é gostar tanto do seu All Star azul Estranho é pensar que o bairro das Laranjeiras Satisfeito, sorri quando chego ali E entro no elevador Aperto o 12, que é o seu andar Não vejo a hora de te encontrar E continuar aquela conversa Que não terminamos ontem Ficou pra hoje Estranho, mas já me sinto como um velho amigo seu O seu All Star azul combina com meu preto de cano alto Se o homem já pisou na Lua Como ainda não tenho seu endereço? O tom que eu canto as minhas músicas, pra tua voz Parece exato Estranho é gostar tanto do seu All Star azul Estranho é pensar que o bairro das Laranjeiras Satisfeito, sorri quando chego ali E entro no elevador Aperto 12, que é o seu andar Não vejo a hora de te encontrar E continuar aquela conversa Que não terminamos ontem Ficou pra Laranjeiras Satisfeito, sorri quando chego ali E entro no elevador Aperto o 12, que é o seu andar Não vejo a hora de te encontrar E continuar aquela conversa Que não terminamos ontem Ficou pra hoje Hoje"
Pop Rock Nacional,Cassia Eller,1º de Julho,"Eu vejo que aprendi O quanto te ensinei E é nos teus braços que ele vai saber Não há por que voltar Não penso em te seguir Não quero mais a tua insensatez O que fazes sem pensar Aprendeste do olhar E das palavras que eu guardei pra ti Não penso em me vingar Não sou assim A tua insegurança era por mim Não basta o compromisso Vale mais o coração E já que não me entendes Não me julgues, não me tentes O que sabes fazer agora Veio tudo de nossas horas Eu não minto, eu não sou assim Ninguém sabia e ninguém viu Que eu estava ao teu lado então Sou fera, sou bicho Sou anjo e sou mulher Sou minha mãe, minha filha Minha irmã, minha menina Mas sou minha, só minha E não de quem quiser Sou Deus, tua deusa, meu amor Alguma coisa aconteceu Do ventre nasce um novo coração Não penso em me vingar Não sou assim A tua insegurança era por mim Não basta o compromisso Vale mais o coração Ninguém sabia e ninguém viu Que eu tava ao teu lado então Sou fera, sou bicho Sou anjo e sou mulher Sou minha mãe, minha filha Minha irmã, minha menina Mas sou minha, só minha E não de quem quiser Sou Deus, tua deusa, meu amor Meu amor, ó meu amor Baby, baby, baby Baby, baby, baby Baby, baby, baby, baby O que fazes por sonhar É o mundo que virá Pra ti e para mim Vamos descobrir o mundo juntos, baby Quero aprender Com o teu pequeno grande coração Meu amor Meu Chicão"
Pop Rock Nacional,Cassia Eller,Relicário (part. Nando Reis),"É uma índia com colar A tarde linda que não quer se pôr Dançam as ilhas sobre o mar Sua cartilha tem o A de que cor? O que está acontecendo? O mundo está ao contrário e ninguém reparou O que está acontecendo? Eu estava em paz quando você chegou E são dois cílios em pleno ar Atrás do filho vem o pai e o avô Como um gatilho sem disparar Você invade mais um lugar onde eu não vou O que você está fazendo? Milhões de vasos sem nenhuma flor O que você está fazendo? Um relicário imenso desse amor Corre a Lua, por que longe vai? Sobe o dia tão vertical O horizonte anuncia com o seu vitral Que eu trocaria a eternidade por essa noite Por que está amanhecendo? Peço o contrário: Ver o Sol se por Por que está amanhecendo Se não vou beijar seus lábios quando você se for? Quem nesse mundo faz o que há durar Pura semente, dura o futuro amor Eu sou a chuva pra você secar Pelo zunido das suas asas, você me falou O que você está dizendo? Milhões de frases sem nenhuma cor, oh O que você está dizendo? Um relicário imenso desse amor O que você está dizendo? O que você está fazendo? Por que que está fazendo assim? Yeah Está fazendo assim, yeah"
